dt,ID,TotalSapFlow_L_hr,Vh_Outer_cm_hr,Vh_Inner_cm_hr,Dendro_um,TDR315_VWC,SWC_Outer_percent,SWC_Inner_percent,radiation_mtn1300_PAR,humidity_mtn_100,humidity_mtn_300,humidity_mtn_700,humidity_mtn_1300,temperature_mtn_100,temperature_mtn_300,temperature_mtn_700,temperature_mtn_1300,humidity_mtn_2000,temperature_mtn_2000,VPD_1m,VPD_3m,VPD_7m,VPD_13m,VPD_20m,NW_PAR_1m,NW_PAR_3m,NW_PAR_7m,NW_PAR_13m,period,time,date
2021-11-21T00:15:00Z,AC2,1.153,5.39,2.89,3677,39.3,52.76,61.27,3.843038,82.440621,76.368701,72.055568,73.669705,26.111859,26.315681,27.075082,27.223017,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,17.43,10.53,AC2_winter21,17:15:00,2021-11-21
2021-11-21T00:30:00Z,AC2,0.822,3.86,2.04,3679,39.3,56.35,63.35,-3.718095,81.885042,75.030709,71.292879,73.784766,25.911324,26.361705,27.071794,26.99947,NA,NA,NA,NA,NA,NA,NA,1.245,0.34,11.55,7.923,AC2_winter21,17:30:00,2021-11-21
2021-11-21T00:45:00Z,AC2,0.655,3.03,1.68,3679,39.4,58.81,64.43,-4.539958,81.082904,73.239049,69.846402,72.719632,26.003373,26.164458,26.877835,26.943584,NA,NA,NA,NA,NA,NA,NA,0,0,5.093,4.528,AC2_winter21,17:45:00,2021-11-21
2021-11-21T01:00:00Z,AC2,0.564,2.58,1.48,3679,39.3,59.74,64.81,-4.375585,79.873122,72.190353,68.873316,71.572312,26.151308,26.328831,27.176993,26.851535,NA,NA,NA,NA,NA,NA,NA,0,0,3.396,1.471,AC2_winter21,18:00:00,2021-11-21
2021-11-21T01:15:00Z,AC2,0.532,2.46,1.36,3680,39.3,59.74,65.46,-4.70433,78.56143,71.283017,67.854207,70.543341,25.862013,26.289381,26.966596,26.670725,NA,NA,NA,NA,NA,NA,NA,0,0,0.113,0,AC2_winter21,18:15:00,2021-11-21
2021-11-21T01:30:00Z,AC2,0.48,2.16,1.3,3681,39.2,60.65,65.55,-4.539958,78.364183,70.066661,66.782499,69.399308,25.848863,26.236782,26.775924,26.667438,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,18:30:00,2021-11-21
2021-11-21T01:45:00Z,AC2,0.464,2.08,1.26,3682,39.2,60.98,65.72,-4.211213,77.11824,69.451908,66.812086,69.087001,25.783114,26.22692,26.927146,26.634563,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,18:45:00,2021-11-21
2021-11-21T02:00:00Z,AC2,0.457,1.99,1.31,3681,39.2,60.91,65.24,-4.539958,77.663956,68.761543,65.885025,68.475535,25.635179,26.35513,26.877835,26.674013,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,19:00:00,2021-11-21
2021-11-21T02:15:00Z,AC2,0.457,2.05,1.24,3682,39.2,60.53,65.46,-4.539958,77.41411,68.3276,65.342596,67.985705,25.727227,26.351843,26.867972,26.867972,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,19:15:00,2021-11-21
2021-11-21T02:30:00Z,AC2,0.427,1.91,1.17,3683,39.3,60.91,65.55,-4.375585,75.638888,67.900231,64.994126,67.259179,25.855438,26.223632,26.848248,26.867972,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,19:30:00,2021-11-21
2021-11-21T02:45:00Z,AC2,0.435,1.91,1.23,NA,39.2,61.13,65.43,-4.70433,76.003794,67.324928,64.639081,66.766061,25.72394,26.18747,26.785786,26.706887,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,19:45:00,2021-11-21
2021-11-21T03:00:00Z,AC2,0.4,1.72,1.17,3684,39.2,61.1,65.43,-4.211213,75.530402,67.098094,64.109802,66.463616,25.773252,26.21377,26.835098,26.913997,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,20:00:00,2021-11-21
2021-11-21T03:15:00Z,AC2,0.397,1.77,1.09,3684,39.2,61.15,65.77,-4.868703,76.973592,67.288766,64.080215,66.164458,25.901462,26.253219,26.864685,27.002758,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,20:15:00,2021-11-21
2021-11-21T03:30:00Z,AC2,0.37,1.64,1.03,3684,39.2,61.44,65.79,-3.882468,76.441025,67.262466,64.28075,66.34198,25.714077,26.023098,26.779211,26.84496,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,20:30:00,2021-11-21
2021-11-21T03:45:00Z,AC2,0.376,1.61,1.11,3685,39.2,61.34,65.74,-4.70433,74.876199,67.472863,64.606207,66.667438,25.638466,26.210482,26.979746,26.85811,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,20:45:00,2021-11-21
2021-11-21T04:00:00Z,AC2,0.393,1.69,1.15,3685,39.2,61.15,65.41,-4.375585,76.263503,67.877219,64.875778,66.99947,25.694353,26.154596,26.828523,26.848248,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,21:00:00,2021-11-21
2021-11-21T04:15:00Z,AC2,0.334,1.45,0.96,3685,39.2,61.22,65.55,-4.539958,78.153786,70.664976,67.532037,69.859551,25.733802,26.246644,26.904134,27.032345,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,21:15:00,2021-11-21
2021-11-21T04:30:00Z,AC2,0.31,1.28,0.97,3685,39.1,61.63,65.38,-4.375585,79.271519,70.760312,67.035632,69.438758000000007,25.776539,26.34198,27.127681,26.930434,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,21:30:00,2021-11-21
2021-11-21T04:45:00Z,AC2,0.287,1.17,0.91,3686,39.1,61.97,65.43,-4.375585,78.873738,70.973997,67.16713,69.655729,25.750239,26.555665,27.259179,27.246029,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,21:45:00,2021-11-21
2021-11-21T05:00:00Z,AC2,0.28,1.14,0.89,3687,39.2,61.99,65.72,-4.04684,80.471438,70.911535,67.463001,69.62943,26.013235,26.328831,27.354515,27.242742,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,22:00:00,2021-11-21
2021-11-21T05:15:00Z,AC2,0.278,1.14,0.88,3689,39.1,62.11,65.5,-4.539958,80.612799,70.885236,67.620798,69.530806,25.651616,26.489916,27.400539,27.18028,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,22:15:00,2021-11-21
2021-11-21T05:30:00Z,AC2,0.26,1.1,0.78,3689,39.1,61.99,65.79,-4.539958,80.099956,71.246855,67.597786,69.659017,25.845575,26.335405,27.213154,27.377527,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,22:30:00,2021-11-21
2021-11-21T05:45:00Z,AC2,0.272,1.14,0.83,3691,39.1,62.01,65.74,-4.211213,80.119681,71.292879,67.679972,69.803665,25.875163,26.486628,27.328215,27.374239,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,22:45:00,2021-11-21
2021-11-21T06:00:00Z,AC2,0.259,1.04,0.84,3691,39.1,61.61,65.38,-4.868703,80.708135,71.592037,67.781883,69.701754,25.970499,26.526078,27.518887,27.32164,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,23:00:00,2021-11-21
2021-11-21T06:15:00Z,AC2,0.268,1.07,0.88,3693,39.1,62.28,65.67,-4.539958,80.852782,71.187681,67.709559,69.491357,25.674628,26.476766,27.47615,27.430126,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,23:15:00,2021-11-21
2021-11-21T06:30:00Z,AC2,0.263,1.08,0.83,3693,39.1,61.97,65.69,-4.539958,80.573349,71.40794,67.735859,69.754353,25.766677,26.545802,27.357802,27.292053,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,23:30:00,2021-11-21
2021-11-21T06:45:00Z,AC2,0.249,1,0.81,3693,39.1,62.4,65.74,-4.375585,80.833058,71.39479,67.676685,70.161997,26.00666,26.54909,27.255891,27.170418,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,23:45:00,2021-11-21
2021-11-21T07:00:00Z,AC2,0.264,1.05,0.87,3694,39.1,62.11,65.74,-4.375585,81.086191,71.526288,67.870644,70.231033,26.062547,26.463616,27.594499,27.242742,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,00:00:00,2021-11-21
2021-11-21T07:15:00Z,AC2,0.15,0.37,0.75,3694,39.1,65.65,66.27,-4.375585,83.742451,77.631082,74.425819,76.914418,25.87845,26.000086,26.818661,26.772636,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,00:15:00,2021-11-21
2021-11-21T07:30:00Z,AC2,0.119,0.37,0.51,3697,39.1,65.43,67.37,-4.868703,88.367892,86.185026,79.001948,88.101609,25.503681,24.816604,26.256507,25.027001,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,00:30:00,2021-11-21
2021-11-21T07:45:00Z,AC2,0.124,0.41,0.5,3700,39.1,64.16,67.3,-4.375585,90.866354,85.333576,77.052491,85.543973,25.089462,25.096037,26.651001,25.687778,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,00:45:00,2021-11-21
2021-11-21T08:00:00Z,AC2,0.098,0.18,0.56,3703,39.1,64.57,66.77,-4.375585,91.878888,82.940313,75.987357,82.637868,25.09275,25.506968,26.683875,26.171033,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,01:00:00,2021-11-21
2021-11-21T08:15:00Z,AC2,0.065,0.06,0.44,3707,39.1,64.86,67.06,-4.70433,91.671779,83.818062,78.209673,83.61424,25.122337,25.474094,26.614839,26.052685,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,01:15:00,2021-11-21
2021-11-21T08:30:00Z,AC2,0.064,0,0.5,3708,39.2,65.03,66.94,-4.375585,93.368103,88.206807,80.205155,91.957787,25.056588,24.777154,26.253219,25.027001,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,01:30:00,2021-11-21
2021-11-21T08:45:00Z,AC2,0.082,0.12,0.5,3712,39.2,64.26,66.77,-4.539958,93.844783,87.874775,77.420685,88.042434,25.023713,24.984264,26.99947,25.451082,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,01:45:00,2021-11-21
2021-11-21T09:00:00Z,AC2,0.057,0,0.44,3715,39.2,64.48,66.7,-4.868703,93.831633,85.113317,76.661284,84.814159,24.948102,25.329446,26.943584,26.003373,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,02:00:00,2021-11-21
2021-11-21T09:15:00Z,AC2,0.032,-0.17,0.44,3716,39.2,65.05,66.65,-4.868703,93.318791,85.208653,78.880313,85.543973,24.915227,25.38862,26.85811,26.171033,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,02:15:00,2021-11-21
2021-11-21T09:30:00Z,AC2,0.033,-0.11,0.38,3717,39.2,65.24,67.18,-4.539958,93.926969,88.979358,81.105916,90.718418,24.961252000000002,25.165073,26.20062,25.270272,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,02:30:00,2021-11-21
2021-11-21T09:45:00Z,AC2,0.024,-0.16,0.37,3720,39.2,64.79,66.67,-4.70433,94.380637,87.937236,78.811276,88.890596,25.06645,25.013851,26.565527,25.513543,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,02:45:00,2021-11-21
2021-11-21T10:00:00Z,AC2,0.056,-0.05,0.49,NA,39.2,64.57,66.46,-4.70433,94.193253,85.803681,77.144539,85.90888,25.086175,25.270272,26.601689,26.105284,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,03:00:00,2021-11-21
2021-11-21T10:15:00Z,AC2,0.042,-0.05,0.38,3723,39.2,64.43,66.99,-4.868703,94.074904,83.975859,76.996604,83.798337,25.027001,25.592442,27.055357,26.453754,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,03:15:00,2021-11-21
2021-11-21T10:30:00Z,AC2,0.048,-0.05,0.43,3724,39.2,64.88,66.77,-4.211213,93.713285,82.529382,76.506774,81.996815,25.046725,26.134871,27.071794,26.562239,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,03:30:00,2021-11-21
2021-11-21T10:45:00Z,AC2,0.065,0.06,0.44,3725,39.2,64.26,66.48,-4.70433,93.259617,81.901479,76.053106,81.099341,25.23411,25.871875,26.937009,26.697025,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,03:45:00,2021-11-21
2021-11-21T11:00:00Z,AC2,0.049,-0.05,0.44,3726,39.2,64.28,66.82,-4.539958,93.121544,81.421511,75.592863,80.261042,25.178223,25.993511,27.295341,26.739762,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,04:00:00,2021-11-21
2021-11-21T11:15:00Z,AC2,0.049,-0.05,0.44,3726,39.3,64.55,66.46,-4.375585,93.052508,80.925106,75.520539,79.603552,25.056588,26.039535,27.354515,27.03892,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,04:15:00,2021-11-21
2021-11-21T11:30:00Z,AC2,0.09,0.18,0.5,3727,39.3,64.19,66.41,-4.375585,92.763212,80.711422,75.076734,79.212345,25.19466,26.325543,27.354515,27.075082,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,04:30:00,2021-11-21
2021-11-21T11:45:00Z,AC2,0.089,0.23,0.43,3727,39.3,63.97,66.48,-4.539958,92.362143,79.692313,74.761139,78.840863,25.313009,26.388005,27.259179,27.117818,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,04:45:00,2021-11-21
2021-11-21T12:00:00Z,AC2,0.09,0.18,0.5,3728,39.2,63.88,66.08,-4.375585,92.664588,80.132831,74.425819,78.203098,25.24726,26.457041,27.338078,27.351227,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,05:00:00,2021-11-21
2021-11-21T12:15:00Z,AC2,0.133,0.36,0.63,3728,39.3,63.97,66.17,-4.539958,92.09586,76.944005,71.624912,75.17207,25.365608,26.279519,27.236167,27.022482,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,05:15:00,2021-11-21
2021-11-21T12:30:00Z,AC2,0.168,0.54,0.7,3728,39.3,63.88,66.44,-4.211213,89.65986,75.379179,70.855649,74.294321,25.158499,26.092134,27.052069,26.838385,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,05:30:00,2021-11-21
2021-11-21T12:45:00Z,AC2,0.191,0.65,0.75,3728,39.3,63.61,66.12,-4.70433,88.594726,74.458693,69.734628,73.028653,24.823179,25.977073,26.802223,26.927146,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,05:45:00,2021-11-21
2021-11-21T13:00:00Z,AC2,0.217,0.77,0.82,3728,39.3,63.42,66.2,-4.539958,89.216054,74.02475,68.646482,72.121317,24.905365,26.151308,26.897559,26.657575,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,06:00:00,2021-11-21
2021-11-21T13:15:00Z,AC2,0.234,0.95,0.75,3729,39.3,62.99,66.41,-4.211213,89.064831,72.621009,68.212539,71.000296,24.92509,25.967211,26.897559,26.904134,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,06:15:00,2021-11-21
2021-11-21T13:30:00Z,AC2,0.258,1,0.88,3727,39.3,62.49,66.15,-4.375585,86.84909,71.739972,67.512312,70.471017,24.727843,25.973786,26.720037,26.713462,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,06:30:00,2021-11-21
2021-11-21T13:45:00Z,AC2,0.277,1.18,0.82,3728,39.2,62.37,66.36,-4.868703,87.273171,72.167341,66.821948,69.790515,24.586482,25.894887,26.848248,26.637851,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,06:45:00,2021-11-21
2021-11-21T14:00:00Z,AC2,0.312,1.31,0.95,3728,39.2,61.7,65.67,-2.074371,86.014078,70.865511,66.125009,69.349997,24.823179,25.885025,26.733187,26.66415,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,07:00:00,2021-11-21
2021-11-21T14:15:00Z,AC2,0.357,1.57,1.01,3727,39.3,61.77,65.72,6.637371,77.387811,68.215827,65.750239,68.182952,24.882353,25.38862,25.986936,25.73709,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,AC2_winter21,07:15:00,2021-11-21
2021-11-21T14:30:00Z,AC2,0.424,1.88,1.18,3726,39.3,60.67,65.36,17.650326,75.076734,68.304588,65.345883,68.728669,24.823179,25.096037,25.648328,25.552992,NA,NA,NA,NA,NA,NA,NA,0,0,1.245,0,AC2_winter21,07:30:00,2021-11-21
2021-11-21T14:45:00Z,AC2,0.47,2.13,1.25,3724,39.3,59.98,65.26,28.334537,75.290418,68.712231,65.54313,68.564296,24.573333,24.875778,25.654903,25.286709,NA,NA,NA,NA,NA,NA,NA,0,0,3.396,2.264,AC2_winter21,07:45:00,2021-11-21
2021-11-21T15:00:00Z,AC2,0.541,2.46,1.43,3722,39.3,59.07,64.79,58.4147,75.980782,68.472248,65.648328,68.304588,24.556895,24.91194,25.645041,25.454369,NA,NA,NA,NA,NA,NA,NA,0,0,3.396,3.396,AC2_winter21,08:00:00,2021-11-21
2021-11-21T15:15:00Z,AC2,0.633,2.99,1.55,3721,39.2,57.83,64.33,64.003364,75.737511,68.143503,65.54313,68.123778,24.474709,24.971114,25.631891,25.470806,NA,NA,NA,NA,NA,NA,NA,0,0,5.207,3.396,AC2_winter21,08:15:00,2021-11-21
2021-11-21T15:30:00Z,AC2,0.735,3.41,1.87,3720,39.2,56.63,63.54,88.001746,76.940718,68.66292,65.266984,68.044879,24.428685,24.852766,25.55628,25.395195,NA,NA,NA,NA,NA,NA,NA,0,0,6.791,4.414,AC2_winter21,08:30:00,2021-11-21
2021-11-21T15:45:00Z,AC2,0.863,4.09,2.1,3718,39.2,54.82,62.8,109.041422,76.582386,68.120491,65.263697,67.620798,24.632507,25.030288,25.493818,25.585867,NA,NA,NA,NA,NA,NA,NA,0,0,6.791,4.754,AC2_winter21,08:45:00,2021-11-21
2021-11-21T16:00:00Z,AC2,0.993,4.74,2.38,3716,39.1,53.26,61.97,124.82118,75.237819,67.857495,65.257122,67.02577,24.487859,24.875778,25.523405,25.73709,NA,NA,NA,NA,NA,NA,NA,1.811,0,6.791,6.791,AC2_winter21,09:00:00,2021-11-21
2021-11-21T16:15:00Z,AC2,1.122,5.35,2.69,3715,39.2,51.8,60.82,138.13535,75.372604,67.581349,65.036863,67.16713,24.609494,24.994126,25.73709,25.766677,NA,NA,NA,NA,NA,NA,NA,3.282,0,9.51,6.791,AC2_winter21,09:15:00,2021-11-21
2021-11-21T16:30:00Z,AC2,1.26,6.02,3.01,3712,39.1,50.37,59.91,161.147497,74.961673,67.910094,65.263697,66.943584,24.468134,25.04015,25.776539,25.937624,NA,NA,NA,NA,NA,NA,NA,3.396,0.113,10.19,6.791,AC2_winter21,09:30:00,2021-11-21
2021-11-21T16:45:00Z,AC2,1.362,6.46,3.31,3711,39.1,48.94,59.36,158.188792,77.075503,67.666822,64.91194,66.710175,24.685106,24.948102,25.829138,25.947486,NA,NA,NA,NA,NA,NA,NA,3.396,0.113,10.19,6.904,AC2_winter21,09:45:00,2021-11-21
2021-11-21T17:00:00Z,AC2,1.489,7.06,3.62,3709,39.1,47.96,58.67,171.174218,76.401576,67.716134,64.859341,66.976458,24.869203,25.0796,26.003373,25.746952,NA,NA,NA,NA,NA,NA,NA,3.396,1.811,13.47,7.697,AC2_winter21,10:00:00,2021-11-21
2021-11-21T17:15:00Z,AC2,1.598,7.65,3.8,NA,39.1,46.64,57.9,297.576651,76.661284,67.781883,64.583195,66.805511,24.964539,25.493818,26.144733,26.36828,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,17.66,12.56,AC2_winter21,10:15:00,2021-11-21
2021-11-21T17:30:00Z,AC2,1.691,7.99,4.14,3706,39.1,45.54,56.9,389.460865,79.952021,66.591827,63.383276,66.125009,25.181511,25.835713,26.197333,26.88441,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,14.15,11.32,AC2_winter21,10:30:00,2021-11-21
2021-11-21T17:45:00Z,AC2,1.784,8.42,4.38,3703,39.1,44.35,55.87,298.234141,80.783746,65.520118,65.631891,65.631891,25.036863,26.401154,26.756199,27.702984,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,13.58,11.77,AC2_winter21,10:45:00,2021-11-21
2021-11-21T18:00:00Z,AC2,1.821,8.58,4.49,3702,39.1,44.32,55.56,284.262481,80.833058,66.20062,65.273559,66.22692,25.38862,26.618126,27.081656,27.772021,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,13.81,11.77,AC2_winter21,11:00:00,2021-11-21
2021-11-21T18:15:00Z,AC2,1.889,8.95,4.6,3699,39,43.77,55.41,302.672198,79.925722,66.101997,65.283422,67.058644,25.214385,26.627988,26.933721,27.686547,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,13.24,10.19,AC2_winter21,11:15:00,2021-11-21
2021-11-21T18:30:00Z,AC2,1.956,9.13,4.92,3698,39,43.29,54.84,319.602563,79.807373,66.295956,66.397867,68.774693,25.411632,26.35513,26.585252,27.640523,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,14.94,9.05,AC2_winter21,11:30:00,2021-11-21
2021-11-21T18:45:00Z,AC2,2.022,9.46,5.06,3697,39,42.7,54.65,295.439809,80.175568,67.137543,65.503681,67.315065,25.599017,26.752912,26.950158,27.97913,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,21.51,10.64,AC2_winter21,11:45:00,2021-11-21
2021-11-21T19:00:00Z,AC2,2.138,9.98,5.37,3695,38.9,41.64,53.91,428.910259,80.136118,66.779211,66.253219,68.074466,25.54313,26.634563,26.923859,27.99228,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,28.98,13.13,AC2_winter21,12:00:00,2021-11-21
2021-11-21T19:15:00Z,AC2,2.298,10.68,5.83,3692,38.9,40.47,52.69,608.076257,80.491163,67.890369,70.033786,71.720248,25.668053,26.966596,27.186855,28.353899,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,363.9,14.04,AC2_winter21,12:15:00,2021-11-21
2021-11-21T19:30:00Z,AC2,2.286,10.55,5.88,3692,38.9,40.09,52.31,395.707019,81.201252,68.741818,70.076523,71.628199,25.829138,27.242742,27.436701,29.44862,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,49.24,10.19,AC2_winter21,12:30:00,2021-11-21
2021-11-21T19:45:00Z,AC2,2.23,10.38,5.64,3690,38.8,40.9,53.17,228.375839,81.174952,69.031114,70.878661,71.08577,25.802839,27.157268,27.407114,29.261235,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,19.69,9.51,AC2_winter21,12:45:00,2021-11-21
2021-11-21T20:00:00Z,AC2,2.275,10.6,5.74,3689,38.9,41.12,53.17,258.127257,80.668685,69.333559,68.922628,70.129122,25.681203,26.841673,26.973171,28.797705,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,29.2,9.85,AC2_winter21,13:00:00,2021-11-21
2021-11-21T20:15:00Z,AC2,2.35,10.95,5.93,3688,38.8,40.52,52.98,278.673817,80.49445,68.189527,67.377527,71.861608,25.773252,26.779211,27.255891,28.462385,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,29.2,10.19,AC2_winter21,13:15:00,2021-11-21
2021-11-21T20:30:00Z,AC2,2.593,11.95,6.69,3686,38.8,38.82,51.28,388.145885,81.414936,69.330272,67.762159,77.913803,25.954061,26.960021,27.127681,28.879891,NA,NA,NA,NA,NA,NA,NA,3.396,3.622,20.37,10.19,AC2_winter21,13:30:00,2021-11-21
2021-11-21T20:45:00Z,AC2,2.625,12.17,6.69,3684,38.8,39.71,51.64,472.468965,81.727244,73.022078,74.971535,79.88956,25.825851,27.035632,26.890984,29.948312,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,20.37,10.19,AC2_winter21,13:45:00,2021-11-21
2021-11-21T21:00:00Z,AC2,2.868,13.21,7.41,3682,38.8,38.42,50.99,574.051154,84.307892,77.818467,80.083519,78.837576,25.815988,26.581964,26.779211,31.805721,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,20.37,10.19,AC2_winter21,14:00:00,2021-11-21
2021-11-21T21:15:00Z,AC2,2.994,13.64,7.9,3681,38.7,37.15,49.87,243.662479,85.566985,80.948118,82.049414,77.364799,25.954061,26.36828,27.200005,33.452734,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,20.37,12.34,AC2_winter21,14:15:00,2021-11-21
2021-11-21T21:30:00Z,AC2,2.848,13.1,7.38,3679,38.7,37.65,50.49,229.362074,85.783957,80.471438,79.508216,71.148232,25.871875,26.125009,27.200005,33.738742,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,20.37,13.58,AC2_winter21,14:30:00,2021-11-21
2021-11-21T21:45:00Z,AC2,2.961,13.13,8.22,3679,38.6,35.07,48.27,187.775838,84.682661,77.539033,76.178029,67.466288,25.750239,26.236782,27.15398,33.66313,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,20.37,13.58,AC2_winter21,14:45:00,2021-11-21
2021-11-21T22:00:00Z,AC2,2.967,13.27,8.11,3677,38.5,34.64,46.95,162.462477,85.524248,75.763811,75.030709,71.746547,25.898175,26.99947,27.305203,32.624296,NA,NA,NA,NA,NA,NA,NA,4.301,3.396,21.84,16.3,AC2_winter21,15:00:00,2021-11-21
2021-11-21T22:15:00Z,AC2,2.778,12.68,7.31,3677,38.5,36.91,49.08,200.103774,84.603762,73.245624,73.699292,73.801203,25.661478,26.736474,26.85811,30.852361,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,23.77,16.98,AC2_winter21,15:15:00,2021-11-21
2021-11-21T22:30:00Z,AC2,2.988,13.47,8.05,3676,38.5,35.72,48.05,189.25519,84.731973,73.456021,73.317948,77.545608,25.871875,26.470191,26.762774,30.45458,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,26.03,18.79,AC2_winter21,15:30:00,2021-11-21
2021-11-21T22:45:00Z,AC2,3.01,13.56,8.12,3673,38.5,35.45,47.69,148.819561,84.495276,74.731551,74.235147,76.237203,25.69764,26.555665,26.897559,30.155422,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,28.52,22.64,AC2_winter21,15:45:00,2021-11-21
2021-11-21T23:00:00Z,AC2,2.957,13.44,7.84,3673,38.4,36.29,48.7,139.285958,84.357204,72.699908,72.450062,73.968863,25.52998,26.256507,26.572102,29.333559,NA,NA,NA,NA,NA,NA,NA,3.396,3.396,23.54,31.01,AC2_winter21,16:00:00,2021-11-21
2021-11-21T23:15:00Z,AC2,2.426,11.26,6.17,3672,38.4,40.57,52.71,82.906199,83.193446,73.255487,72.512523,75.096458,25.799551,25.940912,26.335405,28.071179,NA,NA,NA,NA,NA,NA,NA,3.396,3.282,24,73.34,AC2_winter21,16:15:00,2021-11-21
2021-11-21T23:30:00Z,AC2,1.817,8.64,4.39,3672,38.3,45.73,56.92,55.949113,81.066467,73.982013,72.183778,72.187066,25.316296,25.776539,25.934337,26.693737,NA,NA,NA,NA,NA,NA,NA,4.075,3.282,25.35,15.62,AC2_winter21,16:30:00,2021-11-21
