date,datetime,daily_max,daily_min,amplitude,twd,twd_norm,twd_min,instance,Temperature,Humidity,VPD,Tree_ID,minute,hour,displacement.um.fixed,second,twd_pd
2026-07-06,2026-07-06T07:30:00Z,2377.9296877,2208.9843752,168.9453125,165.0390625,0.20877084608251809,0.1809759110164376,10,27.13999939,84.33999634,0.562880933,BioR1170,32,0,2355.9570315,0,0.1813876877910025
2026-07-06,2026-07-06T07:45:00Z,2377.9296877,2208.9843752,168.9453125,162.109375,0.20506485473194083,0.1809759110164376,10,27.13999939,84.30000305,0.564318299,BioR1170,47,0,2358.886719,0,0.1813876877910025
2026-07-06,2026-07-06T07:00:00Z,2377.9296877,2208.9843752,168.9453125,171.875,0.21741815923386498,0.1809759110164376,10,27.23999977,84.26999664,0.56871891,BioR1170,2,0,2349.121094,0,0.1813876877910025
2026-07-06,2026-07-06T07:15:00Z,2377.9296877,2208.9843752,168.9453125,168.45703129999993,0.21309450272144037,0.1809759110164376,10,27.15999985,84.30999756,0.564620614,BioR1170,17,0,2352.5390627,0,0.1813876877910025
2026-07-06,2026-07-06T08:30:00Z,2377.9296877,2208.9843752,168.9453125,157.2265625,0.19888820248097877,0.1809759110164376,10,26.12000084,75.98000336,0.813087165,BioR1170,32,1,2363.7695315,0,0.1813876877910025
2026-07-06,2026-07-06T08:45:00Z,2377.9296877,2208.9843752,168.9453125,156.73828129999993,0.19827053731913138,0.1809759110164376,10,26.02000046,78.88999939,0.710373163,BioR1170,47,1,2364.2578127,0,0.1813876877910025
2026-07-06,2026-07-06T08:00:00Z,2377.9296877,2208.9843752,168.9453125,159.66796879999993,0.20197652866970864,0.1809759110164376,10,27.10000038,84.27999878,0.563714385,BioR1170,2,1,2361.3281252,0,0.1813876877910025
2026-07-06,2026-07-06T08:15:00Z,2377.9296877,2208.9843752,168.9453125,157.71484379999993,0.1995058677693238,0.1809759110164376,10,26.70999908,79.36000061,0.723390043,BioR1170,17,1,2363.2812502,0,0.1813876877910025
2026-07-06,2026-07-06T15:45:00Z,2377.9296877,2208.9843752,168.9453125,157.2265625,0.19888820248097877,0.1809759110164376,10,28.26000023,88.26999664,0.450098634,BioR1170,49,8,2363.7695315,0,0.1813876877910025
2026-07-06,2026-07-06T16:00:00Z,2377.9296877,2208.9843752,168.9453125,159.66796879999993,0.20197652866970864,0.1809759110164376,10,28.62999916,83.86000061,0.632758141,BioR1170,4,9,2361.3281252,0,0.1813876877910025
2026-07-06,2026-07-06T16:15:00Z,2377.9296877,2208.9843752,168.9453125,164.0625,0.20753551563232567,0.1809759110164376,10,28.47999954,81.76999664,0.708506405,BioR1170,20,9,2356.933594,0,0.1813876877910025
2026-07-06,2026-07-06T16:30:00Z,2377.9296877,2208.9843752,168.9453125,170.8984375,0.21618282878367256,0.1809759110164376,10,28.57999992,82.19000244,0.696208775,BioR1170,35,9,2350.0976565,0,0.1813876877910025
2026-07-06,2026-07-06T16:45:00Z,2377.9296877,2208.9843752,168.9453125,178.22265629999993,0.22544780722336452,0.1809759110164376,10,28.84000015,81.58999634,0.73058182,BioR1170,50,9,2342.7734377,0,0.1813876877910025
2026-07-06,2026-07-06T17:00:00Z,2377.9296877,2208.9843752,168.9453125,186.5234375,0.23594811598675122,0.1809759110164376,10,29.22999954,84.62000275,0.624246776,BioR1170,6,10,2334.4726565,0,0.1813876877910025
2026-07-06,2026-07-06T17:15:00Z,2377.9296877,2208.9843752,168.9453125,192.87109379999993,0.24397776397625073,0.1809759110164376,10,29.62999916,87.81999969,0.50588727,BioR1170,21,10,2328.1250002,0,0.1813876877910025
2026-07-06,2026-07-06T17:30:00Z,2377.9296877,2208.9843752,168.9453125,212.40234379999993,0.268684372980099,0.1809759110164376,10,30.05999947,88.94000244,0.470852613,BioR1170,36,10,2308.5937502,0,0.1813876877910025
2026-07-06,2026-07-06T17:45:00Z,2377.9296877,2208.9843752,168.9453125,216.79687504999993,0.2742433600059649,0.1809759110164376,10,30.48999977,91.41999817,0.374374419,BioR1170,51,10,2304.19921895,0,0.1813876877910025
2026-07-06,2026-07-06T18:00:00Z,2377.9296877,2208.9843752,168.9453125,221.67968754999993,0.280420012256927,0.1809759110164376,10,30.93000031,90.62999725,0.41923821,BioR1170,6,11,2299.31640645,0,0.1813876877910025
2026-07-06,2026-07-06T18:15:00Z,2377.9296877,2208.9843752,168.9453125,227.05078129999993,0.2872143297329852,0.1809759110164376,10,31.43000031,89.01999664,0.505439162,BioR1170,21,11,2293.9453127,0,0.1813876877910025
2026-07-06,2026-07-06T18:30:00Z,2377.9296877,2208.9843752,168.9453125,234.37500004999993,0.29647930810942835,0.1809759110164376,10,32.00999832,86.98000336,0.619356215,BioR1170,36,11,2286.62109395,0,0.1813876877910025
2026-07-06,2026-07-06T18:45:00Z,2377.9296877,2208.9843752,168.9453125,243.16406254999993,0.3075972821611601,0.1809759110164376,10,32.31000137,87.05000305,0.626545787,BioR1170,51,11,2277.83203145,0,0.1813876877910025
