"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"13934",43611,26,6,29,20,0,14,38.4454454454454,25.4974974974975,NA,NA,66.9309309309309,41.4334334334334,NA,NA,0.3072490033776,0.423232482897643,-0.0928496250468305,0.413503435027811,0.690314049946429,0.557794534931099,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-29 20:00:00
"13935",45891,26,6,29,20,30,14,35.9554554554555,25.9954954954955,NA,NA,64.9389389389389,47.7082082082082,NA,NA,0.315911915146127,0.425763978246387,0.0370940514810689,0.412979937272694,0.680894137724752,0.549942068604349,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-29 20:30:00
"13936",48171,26,6,29,21,0,14,35.9554554554555,25.4974974974975,NA,NA,57.966966966967,45.4174174174174,NA,NA,0.300838320905396,0.420020583056864,-0.189009862129891,0.413749581198327,0.681778341241323,0.561486727488849,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-29 21:00:00
"13937",50451,26,6,29,21,30,14,35.4574574574575,25.9954954954955,NA,NA,64.4409409409409,44.9194194194194,NA,NA,0.307925104588427,0.419022419212662,-0.0827081068844304,0.420072454605152,0.68702861462657,0.656329828591219,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-29 21:30:00
"13938",52731,26,6,29,22,0,14,35.4574574574575,25.9954954954955,NA,NA,58.464964964965,43.9234234234234,NA,NA,0.300153636247471,0.41831608341453,-0.199280131998761,0.427785316154236,0.699860348038448,0.772022751827479,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-29 22:00:00
"13939",55011,26,6,29,22,30,14,37.9474474474475,25.4974974974975,NA,NA,58.962962962963,43.4254254254254,NA,NA,0.298217833481272,0.422999881643418,-0.22831717349175,0.422945823711371,0.690057181963804,0.699430365184499,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-29 22:30:00
"13940",57291,26,6,29,23,0,14,36.4534534534535,25.4974974974975,NA,NA,61.452952952953,44.9194194194194,NA,NA,0.311422409545804,0.418751817758764,-0.0302485325237711,0.424931007155471,0.693664511145719,0.729208116845999,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-29 23:00:00
"13941",59571,26,6,29,23,30,14,36.4534534534535,26.4934934934935,NA,NA,61.452952952953,44.9194194194194,NA,NA,0.314135708059844,0.425726715178328,0.0104509451868289,0.432234806075799,0.700088668783399,0.838765100650929,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-29 23:30:00
"13942",61851,26,6,30,0,0,14,38.9434434434434,25.4974974974975,NA,NA,63.7437437437437,43.4254254254254,NA,NA,0.318089589067296,0.429939575681307,0.0697591602985987,0.434716245532947,0.695600030740653,0.875986692508139,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30
"13943",64131,26,6,30,0,30,14,38.4454454454454,26.4934934934935,NA,NA,58.464964964965,44.4214214214214,NA,NA,0.288781087357706,0.400175362664734,-0.369868365345241,0.411061508431536,0.676226303071603,0.521165635986979,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 00:30:00
"13944",66411,26,6,30,1,0,14,41.2342342342342,25.9954954954955,56.9864864864865,NA,59.460960960961,48.2062062062062,NA,NA,0.262760493084327,0.378455648200669,-0.760177279445931,0.390038051272746,0.652120916812137,0.205813778605139,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 01:00:00
"13945",68691,26,6,30,1,30,14,39.4414414414414,26.9914914914915,NA,NA,57.966966966967,45.9154154154154,NA,NA,0.269957097469448,0.391061716601662,-0.652228213669111,0.379820616860052,0.650250379928292,0.052552262414709,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 01:30:00
"13946",70971,26,6,30,2,0,14,39.4414414414414,26.4934934934935,NA,NA,68.4249249249249,44.9194194194194,NA,NA,0.253128010345383,0.372314500669673,-0.904664520530081,0.377523539529698,0.647267574809248,0.0180961024594088,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 02:00:00
"13947",73251,26,6,30,2,30,14,38.7442442442442,26.9914914914915,84.9324324324324,NA,71.4129129129129,45.4174174174174,NA,NA,0.211492103537599,0.328871765722764,-1.52920312264684,0.364949996849553,0.633513289580213,-0.170507037742762,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 02:30:00
"13948",75531,26,6,30,3,0,14,40.4374374374374,27.9874874874875,NA,NA,69.2217217217217,45.4174174174174,NA,NA,0.256602609312708,0.36714478977557,-0.852545536020211,0.367917991225134,0.639877559974407,-0.125987122109051,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 03:00:00
"13949",77811,26,6,30,3,30,14,38.9434434434434,26.9914914914915,88.9429429429429,NA,65.4369369369369,45.4174174174174,NA,NA,0.26005454259173,0.365621842749572,-0.800766536834881,0.375617578181016,0.635611275950556,-0.0104933177708215,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 03:30:00
"13950",80091,26,6,30,4,0,14,39.4414414414414,26.9914914914915,79.9774774774775,NA,66.9309309309309,46.9114114114114,NA,NA,0.253701833325908,0.350844183999603,-0.896057175822211,0.37392110028707,0.639163372560769,-0.035940486180011,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 04:00:00
"13951",82371,26,6,30,4,30,14,43.4254254254254,28.4854854854855,81.1536536536536,NA,66.4329329329329,45.9154154154154,NA,NA,0.259902123433901,0.362917408735099,-0.803052824202321,0.370596823144957,0.62637962292594,-0.085804643311711,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 04:30:00
"13952",84651,26,6,30,5,0,14,39.9394394394394,28.6846846846847,NA,NA,60.456956956957,48.9034034034034,NA,NA,0.267301038672834,0.374797350942882,-0.69206909561832,0.371501963029434,0.622187884665826,-0.0722275450445515,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 05:00:00
"13953",86931,26,6,30,5,30,14,40.9354354354354,27.9874874874875,3.46496496496496,NA,59.958958958959,47.9074074074074,NA,NA,0.291819391944135,0.404555908380498,-0.324293796548811,0.24499137125936,0.515161007931371,-1.96988642159566,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 05:30:00
"13954",89211,26,6,30,6,0,14,41.4334334334334,28.4854854854855,NA,NA,65.2377377377377,44.4214214214214,NA,NA,0.298687042577727,0.404416640204834,-0.221279037044931,0.413292127525856,0.660226027888493,0.554624922401788,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 06:00:00
"13955",91491,26,6,30,6,30,14,43.4254254254254,28.9834834834835,NA,NA,60.954954954955,48.9034034034034,NA,NA,0.329054407457494,0.425096603178245,0.234231436151579,0.448280486864327,0.677180256647379,1.07945031247885,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 06:30:00
"13956",93771,26,6,30,7,0,14,40.4374374374374,29.6806806806807,NA,NA,67.2297297297297,45.9154154154154,NA,NA,0.349007888934363,0.434227690223989,0.533533658304609,0.486714506922868,0.715659539103513,1.65596061335697,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 07:00:00
"13957",96051,26,6,30,7,30,14,44.4214214214214,27.9874874874875,20.9144144144144,NA,65.2377377377377,47.9074074074074,NA,NA,0.379689055836007,0.470430462858249,0.993751161829279,0.548690113720535,0.758452278967713,2.58559471532196,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 07:30:00
"13958",98331,26,6,30,8,0,14,44.4214214214214,27.9874874874875,10.4584584584585,NA,70.9149149149149,44.9194194194194,NA,NA,0.426485766580403,0.514915011676096,1.69570182299522,0.618436048007684,0.803850794045112,3.6317837296292,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 08:00:00
