dt,Date,time,instrument,individual,canopy,period,condition,gsw_m,gsw_sd,gbw_m,gtw,E_apparent_m,VPcham_m,VPref_m,VPleaf_m,VPDleaf_m,Fs_m,Fm'_m,Fm'_sd,rh_s_m,rh_r_m,Tleaf_m,flow_m,flow_s_m
2026-07-02T13:00:00Z,2026-07-02,06:00:00,PSA-00618,3,Upper,early,drought,-0.005072333333333333,0.007685195660055333,2.9179846666666664,-0.005095,-0.06105133333333334,2.569253,2.5707326666666668,3.5772296666666668,1.0079766666666665,175.26352433333332,547.6721600000001,16.532432454298167,69.78333333333333,69.82333333333334,26.986666666666665,156.26666666666665,155
2026-07-03T13:00:00Z,2026-07-03,06:00:00,PSA-00618,3,Upper,early,drought,-0.0038863333333333332,0.0030580795171697766,2.9199683333333333,-0.003893666666666667,-0.03684133333333334,2.149989666666667,2.150888,2.961502,0.8115116666666666,181.54275533333333,554.9452719999999,9.924530623538168,71.59333333333333,71.62333333333333,23.81,156.46666666666667,155.46666666666667
2026-07-07T13:00:00Z,2026-07-07,06:00:00,PSA-00618,3,Upper,early,drought,0.024856333333333334,0.007716713376388511,1.605283,0.024455,0.16889233333333334,3.1234996666666666,3.1136516666666667,3.7105686666666666,0.5870686666666667,146.17383333333333,520.6096193333333,17.113077991528606,83.44666666666666,83.17999999999999,27.616666666666667,64.53333333333333,64.36666666666667
2026-07-08T13:00:00Z,2026-07-08,06:00:00,PSA-00618,3,Upper,early,drought,-0.020875333333333336,0.006879145756075629,2.441181,-0.021069,-0.16412666666666667,3.065395666666667,3.070887,3.733131333333333,0.667736,166.582461,521.8523763333334,18.758418047572313,80.68333333333334,80.82666666666667,27.716666666666665,113.03333333333333,112.83333333333333
2026-07-09T13:00:00Z,2026-07-09,06:00:00,PSA-00618,3,Upper,early,drought,0.06634833333333334,0.02770609467848786,2.1743626666666667,0.06417633333333334,0.4582443333333333,3.082679333333333,3.064624333333333,3.6879756666666665,0.6052963333333333,147.46284466666668,519.520874,19.896593570398416,81.76666666666667,81.28999999999999,27.51,95.43333333333334,94.73333333333333
2026-07-13T13:00:00Z,2026-07-13,06:00:00,PSA-00618,3,Upper,early,drought,0.016127666666666665,0.00873086051505425,2.5203626666666668,0.016005333333333333,0.11375133333333333,3.0131226666666664,3.009505,3.619213,0.60609,205.427648,514.9487303333333,7.173866934345584,80.25333333333333,80.16,27.19,118.89999999999999,118.53333333333333
2026-07-14T13:00:00Z,2026-07-14,06:00:00,PSA-00618,3,Upper,early,drought,-0.022804666666666668,0.04392804475882501,2.4719443333333335,-0.023561,-0.15346833333333332,3.301116,3.306173333333333,3.8680209999999997,0.5669043333333333,164.08443166666666,520.3181456666666,24.70082756007829,82.58666666666667,82.71,28.33,115.26666666666667,114.7
2026-07-15T13:00:00Z,2026-07-15,06:00:00,PSA-00618,3,Upper,early,drought,-0.016056,0.004460435404755907,2.359665,-0.016171333333333336,-0.11706466666666666,3.268541,3.272638333333333,3.882138,0.6135966666666667,182.91425066666667,514.844655,17.563067699393788,82.28666666666666,82.39,28.393333333333334,107.36666666666666,106.66666666666667
2026-07-16T13:00:00Z,2026-07-16,06:00:00,PSA-00618,3,Upper,early,recovery,0.182013,0.01782903718656732,2.450269666666667,0.16935166666666668,0.8470536666666667,3.27977,3.251733,3.7040476666666664,0.42427766666666666,161.54134366666668,502.6881813333333,37.859436180981334,85.24333333333334,84.51333333333334,27.583333333333336,113.73333333333333,112.83333333333333
2026-06-22T19:00:00Z,2026-06-22,12:00:00,PSA-00618,3,Upper,midday,predrought,0.05511633333333334,0.016163625222496758,2.918888,0.054038333333333334,0.8484053333333333,3.9877336666666667,3.967477,5.309018333333333,1.3212843333333333,36.45324733333334,148.79903166666665,4.883669924228537,94.68,94.2,33.88333333333333,156.36666666666667,154.63333333333333
2026-06-24T19:00:00Z,2026-06-24,12:00:00,PSA-00618,3,Upper,midday,predrought,0.08574466666666666,0.03395444610552988,2.9206053333333335,0.08305766666666667,0.6865543333333334,4.793625,4.777383333333333,5.477037,0.6834116666666666,82.26203933333333,247.49999966666667,7.379733936602951,94.88333333333334,94.56,34.446666666666665,156.56666666666666,154.13333333333333
2026-06-30T19:00:00Z,2026-06-30,12:00:00,PSA-00618,3,Upper,midday,predrought,-0.18100266666666667,0.02757819566855912,2.7167369999999997,-0.19416233333333333,-1.0028569999999999,4.3187473333333335,4.346281666666666,4.751522333333334,0.43277533333333335,48.08151633333333,218.435608,7.863678179507281,95.26333333333334,95.87333333333333,31.913333333333334,135.16666666666666,134.2
2026-07-02T19:00:00Z,2026-07-02,12:00:00,PSA-00618,3,Upper,midday,drought,-0.03855633333333333,0.011542224756663394,2.920145,-0.039104,-0.5998396666666667,3.941091,3.9554056666666666,5.223065666666667,1.281975,97.32151266666666,396.19229133333334,11.852999438949729,91.11,91.43666666666667,33.593333333333334,156.5,154.96666666666667
2026-07-03T19:00:00Z,2026-07-03,12:00:00,PSA-00618,3,Upper,midday,drought,0.0061923333333333335,0.003121712724344335,2.6889713333333334,0.006176,0.287242,3.7462,3.738091333333333,7.592346,3.846146,103.87718433333333,426.3575236666667,14.375155545424104,95.53333333333333,95.32666666666667,40.443333333333335,132.66666666666666,131.93333333333334
2026-07-07T19:00:00Z,2026-07-07,12:00:00,PSA-00618,3,Upper,midday,drought,-0.014200666666666667,0.0030911823520027634,2.620041666666667,-0.014280666666666667,-0.13676166666666667,4.240053666666666,4.244079,5.042112666666666,0.8020593333333333,126.33156566666666,499.56214400000005,44.535135964197124,94.64666666666668,94.74,32.96333333333334,126.83333333333334,126.03333333333333
2026-07-08T19:00:00Z,2026-07-08,12:00:00,PSA-00618,3,Upper,midday,drought,-0.029857,0.005141884771170978,2.5053323333333335,-0.030224666666666667,-0.344313,4.591804333333333,4.602679,5.548274666666667,0.95647,115.76831333333332,444.8962196666667,50.49628078835392,94.98666666666666,95.21000000000001,34.67666666666666,117.76666666666667,116.83333333333333
2026-07-09T19:00:00Z,2026-07-09,12:00:00,PSA-00618,3,Upper,midday,drought,-0.103849,0.005483874269164087,2.8227516666666665,-0.10782266666666666,-1.15217,4.512603333333333,4.54199,5.406827666666667,0.8942243333333333,140.031578,381.20882166666667,43.77386708172723,95.53,96.15333333333334,34.21,145.46666666666667,143.96666666666667
2026-07-13T19:00:00Z,2026-07-13,12:00:00,PSA-00618,3,Upper,midday,drought,-0.24078533333333332,0.008982381773969155,2.8323193333333334,-0.2631813333333333,-1.1969093333333334,4.160603666666667,4.191121,4.5443983333333335,0.383795,126.338959,503.4643046666667,14.782828009708643,96.15333333333334,96.86,31.126666666666665,146.5,144.9
2026-07-14T19:00:00Z,2026-07-14,12:00:00,PSA-00618,3,Upper,midday,drought,-0.17996133333333333,0.015817742390535173,2.8361626666666666,-0.19222466666666665,-1.0250503333333334,4.501168666666667,4.527140666666667,4.95047,0.44930166666666665,147.164342,434.3208006666667,23.98099688696796,96.51666666666667,97.07333333333334,32.63666666666667,146.93333333333334,145.26666666666668
2026-07-15T19:00:00Z,2026-07-15,12:00:00,PSA-00618,3,Upper,midday,drought,-0.32279166666666664,0.014614886600084627,2.8729646666666664,-0.36372233333333337,-1.304746,3.7147813333333333,3.7471870000000003,4.018885333333333,0.30410366666666666,127.24602233333333,514.0162456666667,17.080944719595195,95.96333333333334,96.8,28.986666666666668,150.93333333333334,149.7
2026-07-16T19:00:00Z,2026-07-16,12:00:00,PSA-00618,3,Upper,midday,recovery,-0.028236333333333332,0.02213153590091147,2.918854666666667,-0.02862733333333333,-0.19214333333333333,3.948662,3.9532563333333335,4.506794,0.5581323333333333,110.55922699999999,480.03462733333333,35.96801541997765,86.04,86.14,30.983333333333334,156.33333333333334,154.4
2026-06-22T15:00:00Z,2026-06-22,08:00:00,PSA-00618,3,Upper,morning,predrought,0.014374333333333334,0.0072754704544334,2.9189903333333334,0.014292000000000001,0.12034666666666666,2.6349073333333335,2.6319893333333333,3.3580656666666666,0.7231583333333333,120.13757333333334,504.161387,30.94673783181749,80.84333333333333,80.75,25.919999999999998,156.36666666666667,154.8
2026-06-24T15:00:00Z,2026-06-24,08:00:00,PSA-00618,3,Upper,morning,predrought,0.11127566666666668,0.006322257060048518,2.9198173333333335,0.10718233333333334,0.679484,3.215382,3.198983,3.7556143333333334,0.540232,119.35484566666666,472.485321,4.66983006073272,88.22,87.77,27.82,156.43333333333334,154.93333333333334
2026-06-30T15:00:00Z,2026-06-30,08:00:00,PSA-00618,3,Upper,morning,predrought,0.003938666666666666,0.024522700999957844,2.8724346666666665,0.003793666666666667,0.013373666666666666,3.3684973333333335,3.3681793333333334,3.7726830000000002,0.40418533333333334,173.45881666666668,559.1144613333333,13.273385363991135,91.80333333333334,91.79333333333334,27.9,150.9,149.7
2026-07-01T15:00:00Z,2026-07-01,08:00:00,PSA-00618,3,Upper,morning,drought,-0.0037303333333333333,0.003370785714537982,2.9194626666666665,-0.003737666666666667,-0.033682000000000004,2.526670333333333,2.527486666666667,3.297163,0.7704926666666666,110.52978033333333,517.4370116666666,18.098803703871727,78.35333333333334,78.38,25.61,156.43333333333334,155.33333333333334
2026-07-02T15:00:00Z,2026-07-02,08:00:00,PSA-00618,3,Upper,morning,drought,-0.008136,0.0035829776722720447,2.9195686666666667,-0.008161333333333333,-0.07985400000000001,2.854148,2.8560783333333335,3.687008666666667,0.8328613333333333,170.12536633333332,530.2520546666667,13.011040948970804,81.92666666666666,81.98,27.503333333333334,156.46666666666667,155.16666666666666
2026-07-03T15:00:00Z,2026-07-03,08:00:00,PSA-00618,3,Upper,morning,drought,0.026244666666666666,0.0015177224164297412,2.9194886666666666,0.026010333333333333,0.191054,2.692416,2.687781333333333,3.321582333333333,0.6291663333333333,129.567739,529.910787,17.321923118567664,87.35333333333334,87.20333333333333,25.736666666666668,156.43333333333334,155.5
2026-07-07T15:00:00Z,2026-07-07,08:00:00,PSA-00618,3,Upper,morning,drought,-0.010210333333333333,0.005389870344760932,1.988451,-0.010272666666666666,-0.102161,3.2045796666666666,3.2091356666666666,4.056000333333333,0.851421,113.58582799999999,502.84592699999996,8.677803412801637,88.04,88.16333333333333,29.14666666666667,84.53333333333333,84.03333333333333
2026-07-08T15:00:00Z,2026-07-08,08:00:00,PSA-00618,3,Upper,morning,drought,-0.009359666666666667,0.004452193878677492,2.4377406666666666,-0.009401333333333333,-0.077482,3.41433,3.4169183333333333,4.119991,0.705661,149.330137,510.981557,22.531051377584028,87.78999999999999,87.86,29.419999999999998,112.8,112.16666666666667
2026-07-09T15:00:00Z,2026-07-09,08:00:00,PSA-00618,3,Upper,morning,drought,0.006401666666666667,0.007562462716161538,2.5568493333333335,0.006370666666666667,0.05222566666666666,3.379118666666667,3.3775063333333333,4.06928,0.6901613333333333,121.34087099999999,498.583557,11.079833570208963,87.42666666666668,87.39,29.203333333333333,121.7,121.46666666666667
2026-07-13T15:00:00Z,2026-07-13,08:00:00,PSA-00618,3,Upper,morning,drought,0.009111333333333332,0.010986535683887497,2.750563666666667,0.009052000000000001,0.059470999999999996,2.9718566666666666,2.9702319999999998,3.530791,0.5589343333333333,140.232686,495.6601866666667,14.663395647530248,82.14,82.09333333333333,26.766666666666666,138.3,137.53333333333333
2026-07-14T15:00:00Z,2026-07-14,08:00:00,PSA-00618,3,Upper,morning,drought,-0.014013,0.0078316632333113,2.7207786666666665,-0.014100333333333333,-0.09011233333333334,3.1604,3.1629156666666667,3.703905333333333,0.543505,159.71755733333333,525.2939456666667,27.838791113590798,85.68333333333334,85.75,27.583333333333332,135.53333333333333,134.63333333333333
2026-07-15T15:00:00Z,2026-07-15,08:00:00,PSA-00618,3,Upper,morning,drought,-0.0012853333333333332,0.012851307533995649,2.7656436666666666,-0.0013256666666666664,-0.006074333333333331,2.853847,2.8540096666666668,3.4301633333333332,0.5763163333333333,143.18978866666666,528.3066813333334,33.96086007603543,85.16333333333333,85.16666666666667,26.276666666666667,139.73333333333332,138.83333333333334
2026-07-16T15:00:00Z,2026-07-16,08:00:00,PSA-00618,3,Upper,morning,recovery,0.110735,0.021003205541059677,2.58506,0.10608833333333333,0.5232003333333334,3.311194,3.295312666666667,3.7300329999999997,0.418839,144.62960066666668,474.1873063333333,22.5559833800629,86.19,85.78333333333333,27.703333333333333,123.9,123.26666666666667
2026-06-24T13:00:00Z,2026-06-24,06:00:00,PSA-00618,4,Lower,early,predrought,-0.10580766666666666,0.021066174601320795,2.919305,-0.10989933333333333,-0.8535206666666667,3.092449,3.1130746666666664,3.7558643333333332,0.663415,158.66768633333334,540.464101,32.44561451384862,83.23333333333333,83.79,27.823333333333334,156.4,154.86666666666667
2026-06-30T13:00:00Z,2026-06-30,06:00:00,PSA-00618,4,Lower,early,predrought,-0.205405,0.026852489568008408,2.920247333333333,-0.22114966666666666,-1.417513,3.0630796666666664,3.0971676666666665,3.60873,0.5456503333333333,178.104284,530.1150513333333,2.280152156958,84.44333333333333,85.38333333333334,27.14,156.53333333333333,154.96666666666667
2026-07-01T13:00:00Z,2026-07-01,06:00:00,PSA-00618,4,Lower,early,drought,-0.012160333333333334,0.006678438764661493,2.9192376666666666,-0.012221333333333334,-0.131543,2.3535266666666668,2.3567186666666666,3.269757333333333,0.916231,124.26840966666667,544.269328,5.422765438746408,69.59,69.68333333333334,25.47,156.4,155.16666666666666
2026-07-02T13:00:00Z,2026-07-02,06:00:00,PSA-00618,4,Lower,early,drought,-0.004962,0.010071382377806932,2.9200403333333336,-0.004993333333333334,-0.058272,2.620163,2.6215716666666666,3.654679333333333,1.034516,238.17002333333335,529.194539,29.166136970269935,70.61666666666667,70.65666666666667,27.356666666666666,156.5,154.86666666666667
2026-07-03T13:00:00Z,2026-07-03,06:00:00,PSA-00618,4,Lower,early,drought,-0.004624666666666667,0.008017464457877772,2.9184726666666667,-0.004647,-0.044284333333333335,2.18875,2.1898306666666665,3.026361,0.8376106666666667,153.47278333333333,539.266235,8.895934085686612,71.92333333333333,71.95333333333333,24.176666666666666,156.3,155.26666666666668
2026-07-07T13:00:00Z,2026-07-07,06:00:00,PSA-00618,4,Lower,early,drought,-6.213333333333331e-4,0.01958022539025875,1.7188006666666666,-7.683333333333327e-4,-0.005791,3.1272956666666665,3.1276863333333336,3.772042,0.644746,138.03052766666667,535.3223063333334,10.389445335031496,82.48,82.49,27.89666666666667,70.2,70.26666666666667
2026-07-08T13:00:00Z,2026-07-08,06:00:00,PSA-00618,4,Lower,early,drought,-0.015325333333333333,0.0021719936310526642,2.536841,-0.01542,-0.13553666666666667,3.0687563333333334,3.0730233333333334,3.818439666666667,0.7496833333333334,223.13499433333334,542.9290976666666,7.84724233076888,79.64333333333333,79.76,28.106666666666666,120.13333333333334,119.7
2026-07-09T13:00:00Z,2026-07-09,06:00:00,PSA-00618,4,Lower,early,drought,0.045698,0.018712043207517452,2.2793606666666664,0.044707333333333335,0.34889,3.0953363333333335,3.0824773333333333,3.7583596666666668,0.6630233333333333,117.22052233333334,533.4588213333333,4.739617663937911,81.05666666666667,80.72,27.836666666666666,102.03333333333333,101.10000000000001
2026-07-13T13:00:00Z,2026-07-13,06:00:00,PSA-00618,4,Lower,early,drought,-0.006417999999999999,0.02785690878399827,2.584801,-0.006637666666666668,-0.04323100000000001,3.047532,3.0488713333333335,3.682676333333333,0.635145,170.15159366666666,536.590515,14.07152466444448,80.35333333333334,80.39,27.483333333333334,123.9,123.56666666666666
2026-07-14T13:00:00Z,2026-07-14,06:00:00,PSA-00618,4,Lower,early,drought,-0.04053966666666667,0.03010560280634376,2.536444,-0.04144966666666667,-0.2915226666666667,3.329013333333333,3.338182,3.9381523333333335,0.6091386666666666,212.88883466666667,510.21600366666667,13.908946335724094,82.15,82.37666666666667,28.64,120.1,119.33333333333334
2026-07-15T13:00:00Z,2026-07-15,06:00:00,PSA-00618,4,Lower,early,drought,-0.033848666666666666,0.006962460508565441,2.436214,-0.03433966666666667,-0.266517,3.2682576666666665,3.2771726666666665,3.9283046666666666,0.6600469999999999,134.068133,532.8093873333333,6.370462139161399,81.34333333333333,81.56333333333333,28.596666666666668,112.7,112.23333333333333
2026-07-16T13:00:00Z,2026-07-16,06:00:00,PSA-00618,4,Lower,early,recovery,0.030577,0.03752325600211154,2.5055533333333333,0.029850333333333336,0.14515233333333333,3.298233333333333,3.293597666666667,3.703673,0.40544033333333335,126.044871,521.8100583333334,15.606815458056346,85.20666666666666,85.08666666666666,27.586666666666666,117.76666666666667,117.13333333333334
2026-06-22T19:00:00Z,2026-06-22,12:00:00,PSA-00618,4,Lower,midday,predrought,-0.20244866666666667,0.03909746878422353,2.9118793333333333,-0.21802300000000002,-0.9280643333333334,4.240296666666667,4.262532333333334,4.597703666666667,0.357407,42.676568333333336,187.90281199999998,13.788898643835633,95.07666666666667,95.57666666666667,31.333333333333332,155.5,153.66666666666666
2026-06-24T19:00:00Z,2026-06-24,12:00:00,PSA-00618,4,Lower,midday,predrought,0.025031666666666667,0.010305964599848639,2.919932,0.024795333333333332,0.126941,4.740803,4.737797,5.1715013333333335,0.43069766666666665,115.37623333333333,493.66033933333335,13.678990881351249,94.91666666666667,94.86,33.416666666666664,156.46666666666667,154.23333333333332
2026-06-30T19:00:00Z,2026-06-30,12:00:00,PSA-00618,4,Lower,midday,predrought,-0.21895066666666665,0.04297671445484559,2.6689173333333334,-0.23909666666666668,-1.2823276666666668,4.420044666666667,4.456347666666667,4.883482666666667,0.463438,122.27201466666666,230.65867133333333,13.72557658467003,95.40666666666667,96.18666666666667,32.39333333333333,130.93333333333334,129.86666666666667
2026-07-02T19:00:00Z,2026-07-02,12:00:00,PSA-00618,4,Lower,midday,drought,-0.005259666666666667,0.008397383183667001,2.9194186666666666,-0.005285666666666667,-0.060539,4.082194666666667,4.083638666666666,5.062449,0.980254,113.625646,489.48120133333333,12.487354540044533,92.13,92.16333333333333,33.03666666666667,156.43333333333334,154.9
2026-07-03T19:00:00Z,2026-07-03,12:00:00,PSA-00618,4,Lower,midday,drought,0.0037006666666666663,0.0047136116018752896,2.616568,0.003689666666666667,0.118676,3.8830636666666667,3.879566,6.518848666666667,2.635785,118.55220766666666,528.6565756666666,10.294073725070847,95.51666666666667,95.43333333333334,37.61333333333334,126.5,125.63333333333333
2026-07-07T19:00:00Z,2026-07-07,12:00:00,PSA-00618,4,Lower,midday,drought,0.054269000000000005,0.010912581042081662,2.5188863333333336,0.053096333333333336,0.38519566666666666,4.308158,4.296086666666667,4.916393,0.6082350000000001,107.227206,476.7408653333333,7.057036717127204,94.85333333333332,94.59,32.513333333333335,118.8,118.10000000000001
2026-07-08T19:00:00Z,2026-07-08,12:00:00,PSA-00618,4,Lower,midday,drought,1.443333333333332e-4,0.006687522137035011,2.4066929999999997,1.3199999999999996e-4,0.003800999999999997,4.675967666666667,4.675858666666667,5.3552919999999995,0.6793246666666667,111.41383633333334,490.4026896666667,17.019353137526252,95.13000000000001,95.12666666666667,34.04333333333333,110.6,109.8
2026-07-09T19:00:00Z,2026-07-09,12:00:00,PSA-00618,4,Lower,midday,drought,-0.09746533333333333,0.006851286983723082,2.7498926666666668,-0.10105833333333333,-0.7495269999999999,4.611926333333333,4.632026333333333,5.231526666666666,0.6196006666666667,123.18229666666666,510.05025233333333,11.163968169746198,95.76,96.17666666666666,33.623333333333335,138.20000000000002,137.23333333333332
2026-07-13T19:00:00Z,2026-07-13,12:00:00,PSA-00618,4,Lower,midday,drought,-0.18198766666666666,0.014155075426621132,2.797767,-0.19470966666666667,-0.7818256666666666,4.217764333333333,4.23819,4.556439666666667,0.33867533333333333,111.86468733333334,493.89665733333334,10.245902407193029,96.33,96.79333333333334,31.176666666666666,142.9,141.73333333333335
2026-07-14T19:00:00Z,2026-07-14,12:00:00,PSA-00618,4,Lower,midday,drought,-0.12901366666666667,0.01736995176542909,2.798387,-0.13533333333333333,-0.537264,4.577915333333333,4.591891666666666,4.912660333333333,0.334745,110.48841366666667,499.92225133333335,13.019525917510965,96.76333333333334,97.06,32.50333333333333,142.96666666666667,141.70000000000002
2026-07-15T19:00:00Z,2026-07-15,12:00:00,PSA-00618,4,Lower,midday,drought,-0.157058,0.09033029658425791,2.844701,-0.16856466666666667,-0.580774,3.719326333333333,3.73408,4.016101333333333,0.29677533333333334,128.63421633333334,504.7021483333333,34.729487721836676,95.20333333333333,95.58,28.976666666666667,147.83333333333331,146.66666666666666
2026-07-16T19:00:00Z,2026-07-16,12:00:00,PSA-00618,4,Lower,midday,recovery,0.0047016666666666665,0.008053516643885037,2.9208626666666664,0.004679333333333334,0.03387366666666666,3.881752666666667,3.8809426666666664,4.506547,0.6247943333333333,114.86065433333333,516.1255493333333,11.586665688897792,83.88,83.86,30.98,156.56666666666666,154.4
2026-06-22T15:00:00Z,2026-06-22,08:00:00,PSA-00618,4,Lower,morning,predrought,-0.014170666666666666,0.02118826631259229,2.919238,-0.014344,-0.128061,2.623791,2.6268943333333334,3.387902,0.7641106666666667,121.09267433333333,552.5126750000001,21.244168545452936,77.72666666666667,77.82,26.066666666666666,156.4,155.1
2026-06-24T15:00:00Z,2026-06-24,08:00:00,PSA-00618,4,Lower,morning,predrought,0.13074066666666667,0.03234366293933533,2.9191893333333336,0.12492533333333333,1.4035076666666666,3.7570870000000003,3.7234036666666666,4.708472333333333,0.9513856666666667,139.94264733333333,476.1028846666667,11.798967082894332,78.80333333333333,78.09666666666666,31.753333333333334,156.4,154.63333333333333
2026-06-30T15:00:00Z,2026-06-30,08:00:00,PSA-00618,4,Lower,morning,predrought,-0.06847866666666666,0.03005335808746392,2.849082666666667,-0.07039466666666667,-0.360641,3.452774333333333,3.461897,3.881399,0.42862433333333333,150.38347366666667,538.424703,32.228575800081956,90.39333333333333,90.62666666666667,28.383333333333333,148.26666666666668,146.96666666666667
2026-07-01T15:00:00Z,2026-07-01,08:00:00,PSA-00618,4,Lower,morning,drought,-0.011352000000000001,0.00563738423384463,2.920069333333333,-0.011403666666666666,-0.104246,2.660285,2.662806333333333,3.4324386666666666,0.7721536666666666,119.22145066666667,528.531067,30.05080791811998,76.88,76.95,26.29,156.53333333333333,155.1
2026-07-02T15:00:00Z,2026-07-02,08:00:00,PSA-00618,4,Lower,morning,drought,-0.004448333333333334,0.006612618266113154,2.9192603333333333,-0.004465,-0.042394999999999995,2.903331,2.9043556666666666,3.704628666666667,0.8012973333333333,113.50107299999999,521.984131,26.74302665722935,81.65,81.67666666666668,27.586666666666666,156.4,155.13333333333333
2026-07-03T15:00:00Z,2026-07-03,08:00:00,PSA-00618,4,Lower,morning,drought,-0.010132333333333333,0.015135989374115368,2.920922,-0.010220333333333333,-0.077636,2.7068773333333334,2.7087573333333332,3.343376666666667,0.6364993333333333,130.76019266666668,542.721517,32.40766528643566,84.88666666666667,84.94666666666667,25.846666666666668,156.6,155.26666666666668
2026-07-07T15:00:00Z,2026-07-07,08:00:00,PSA-00618,4,Lower,morning,drought,-0.016887,0.001992932261769074,2.008753,-0.017031333333333332,-0.15359033333333333,3.2254146666666665,3.232177,3.991836666666667,0.766422,111.44971966666667,531.1044923333334,21.41297240616565,87.03,87.21333333333334,28.873333333333335,85.7,85.06666666666666
2026-07-08T15:00:00Z,2026-07-08,08:00:00,PSA-00618,4,Lower,morning,drought,-0.015564666666666668,0.009337729131503726,2.461322,-0.015688,-0.12530633333333333,3.4389526666666668,3.4430823333333334,4.117362333333333,0.67841,110.34274033333334,522.805054,12.024184301387102,86.43,86.53333333333333,29.403333333333332,114.46666666666667,114.06666666666666
2026-07-09T15:00:00Z,2026-07-09,08:00:00,PSA-00618,4,Lower,morning,drought,0.003774,0.013612352588733515,2.5739126666666667,0.0037210000000000003,0.025833666666666665,3.4173086666666666,3.416522,4.039815666666667,0.622507,130.06687166666666,522.8615923333333,28.202386101475607,86.12666666666667,86.10666666666667,29.076666666666668,123.06666666666666,122.2
2026-07-13T15:00:00Z,2026-07-13,08:00:00,PSA-00618,4,Lower,morning,drought,-0.014125666666666667,0.0058146231462867255,2.7776186666666667,-0.014206,-0.103129,2.991622,2.994395,3.615407,0.623785,200.80137366666665,568.4770506666666,42.11440851510445,81.53,81.60666666666667,27.173333333333332,140.9,139.9
2026-07-14T15:00:00Z,2026-07-14,08:00:00,PSA-00618,4,Lower,morning,drought,-0.008362000000000001,0.022305608061651223,2.740069,-0.008510333333333333,-0.05421066666666667,3.19708,3.1985776666666665,3.7394106666666667,0.542331,104.34436766666667,500.195597,11.572306647909643,84.82,84.86,27.746666666666666,137.33333333333334,136.56666666666666
2026-07-15T15:00:00Z,2026-07-15,08:00:00,PSA-00618,4,Lower,morning,drought,0.011935333333333333,0.007774841627540289,2.768978666666667,0.01187,0.08281466666666666,2.859716666666667,2.8574786666666667,3.459150666666667,0.599434,101.23658233333333,492.69989,8.003852284920557,84.04666666666667,83.98333333333333,26.42,140.06666666666666,139.6
2026-07-16T15:00:00Z,2026-07-16,08:00:00,PSA-00618,4,Lower,morning,recovery,0.025398666666666667,0.011097601197255799,2.6374616666666664,0.025126333333333334,0.13214933333333334,3.3641016666666665,3.3602233333333333,3.8117423333333336,0.4476403333333333,126.45184833333333,532.7923586666666,9.75711316065016,86.21666666666667,86.12,28.076666666666668,128.26666666666665,127.63333333333334
2026-06-24T13:00:00Z,2026-06-24,06:00:00,PSA-00618,4,Upper,early,predrought,-0.08909833333333333,0.02674460495751121,2.919573,-0.09208166666666666,-0.8235753333333333,3.0918283333333334,3.111721,3.8468793333333333,0.7550513333333333,107.493042,485.508911,8.827018261787423,81.71666666666667,82.23666666666666,28.236666666666668,156.4,154.9
2026-06-30T13:00:00Z,2026-06-30,06:00:00,PSA-00618,4,Upper,early,predrought,-0.14887999999999998,0.013626219541751122,2.918585,-0.15693233333333334,-1.1852973333333334,3.0161656666666667,3.044711,3.6566863333333335,0.6405206666666666,110.72445166666667,484.9904886666667,12.715319149142488,81.67999999999999,82.45666666666666,27.366666666666667,156.3,154.86666666666667
2026-07-01T13:00:00Z,2026-07-01,06:00:00,PSA-00618,4,Upper,early,drought,0.021559666666666668,0.014316885217579043,2.9187256666666666,0.021356,0.22809533333333334,2.3821343333333336,2.3766016666666667,3.3003,0.9181653333333333,107.09452333333333,476.584676,17.788087835026346,69.69333333333333,69.53,25.626666666666665,156.33333333333334,155.2
2026-07-02T13:00:00Z,2026-07-02,06:00:00,PSA-00618,4,Upper,early,drought,-0.009465999999999999,0.013235614568277515,2.9192923333333334,-0.009537666666666667,-0.10900233333333334,2.5981076666666665,2.600746,3.5894433333333335,0.9913356666666667,112.15031166666667,501.49416066666663,14.7536469124664,69.7,69.77,27.046666666666667,156.36666666666667,154.93333333333334
2026-07-03T13:00:00Z,2026-07-03,06:00:00,PSA-00618,4,Upper,early,drought,-0.003868,0.007035054441864682,2.9193450000000003,-0.0038846666666666665,-0.037304333333333335,2.2150113333333334,2.21592,3.047859,0.8328476666666667,113.65187066666667,502.31921366666666,26.73290838543444,72.03666666666666,72.07,24.293333333333333,156.4,155.4
2026-07-07T13:00:00Z,2026-07-07,06:00:00,PSA-00618,4,Upper,early,drought,0.025141333333333335,0.012565364074842135,1.8166316666666666,0.024741,0.194651,3.1135006666666665,3.103705,3.7819333333333334,0.6684326666666667,142.54570233333334,520.7699586666666,14.498345835686647,81.4,81.14333333333333,27.94,75.23333333333333,74.7
2026-07-08T13:00:00Z,2026-07-08,06:00:00,PSA-00618,4,Upper,early,drought,-0.017795,0.013154097574520268,2.5881866666666666,-0.01796333333333333,-0.150785,3.0912906666666666,3.095888,3.8067786666666668,0.7154886666666667,114.56382233333333,515.5088703333333,1.1619128597198471,79.49666666666667,79.61333333333333,28.05333333333333,124.16666666666667,123.13333333333333
