"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"2677",2677,26,5,30,17,30,14,89.4404404404404,67.4289289289289,71.4129129129129,64.9389389389389,98.1056056056056,42.2302302302302,42.7282282282282,33.9634634634635,0.304032118832819,0.394843963330057,2.69391520804907,0.477972408709327,0.47807737147781,7.08961911660607,0.391168998364062,0.393812323005139,8.13837719314208,0.178198073781108,0.048444643657527,6.61701191608208,0,"R1171_T",NA,2026-05-30 17:30:00,6.13473085846983,0.300748144467041
"2678",2678,26,5,30,18,0,14,48.9034034034034,46.9114114114114,69.4209209209209,95.2172172172172,96.9104104104104,41.7322322322322,46.6126126126126,37.1506506506507,0.309478336612682,0.215026193206075,2.77560847474702,0.489665604137747,0.264060104011449,7.26501704803237,0.288858152536694,0.23482113391186,6.60371450573156,0.024047487489984,0.063991398819767,4.30475312171522,0,"R1171_T",NA,2026-05-30 18:00:00,5.23727328755654,0.256751316339296
"2679",2679,26,5,30,18,30,14,90.9344344344344,66.4329329329329,66.9309309309309,68.7237237237237,96.9104104104104,46.8118118118118,48.1066066066066,38.545045045045,0.126439975511147,0.221733003317627,0.0300330582239836,0.334212410462627,0.363418480824653,4.93321914290556,0.115382808300602,0.18087123021631,4.00158434219018,-0.0629478005990917,-0.0202329869499331,2.99982380037909,0,"R1171_T",NA,2026-05-30 18:30:00,2.9911650859247,0.146638437796248
"2680",2680,26,5,30,19,0,14,56.970970970971,54.480980980981,52.488988988989,75.9944944944945,94.2212212212212,47.9074074074074,48.6046046046046,51.1941941941942,0.156311547582219,0.0902468778477857,0.478106639290073,0.145709741247985,0.187027144488573,2.10567910468593,0.0739573582167263,-0.0720702509785895,3.38020259093204,-0.213570600819193,-0.256793614760954,0.740481797077565,0,"R1171_T",NA,2026-05-30 19:00:00,1.6761175329964,0.0821697397305341
"2681",2681,26,5,30,19,30,14,66.4329329329329,55.974974974975,66.4329329329329,71.4129129129129,86.4524524524525,47.3098098098098,48.4054054054054,46.8118118118118,-0.0481414576102044,0.208219841430363,-2.58868843859628,0.168389216453337,0.145219390925931,2.44587123276622,0.00920316725092891,0.128147170837786,2.40888972644508,-0.351961561380033,-0.284751667424367,NA,0,"R1171_T",NA,2026-05-30 19:30:00,NA,NA
"2682",2682,26,5,30,20,0,14,42.9274274274274,35.9554554554555,38.9434434434434,93.9224224224224,91.4324324324324,40.537037037037,45.3178178178178,46.3138138138138,0.181392813420798,0.0808105462457771,0.854325626868744,0.100538261514968,-0.11894178433761,1.42810690869068,-0.0920794531330988,-0.288979931167373,0.889650420684666,-0.340633660290919,-0.272231433363799,NA,0,"R1171_T",NA,2026-05-30 20:00:00,NA,NA
"2683",2683,26,5,30,20,30,14,72.4089089089089,39.9394394394394,66.4329329329329,87.9464464464464,94.8188188188188,46.7122122122122,47.6086086086086,42.6286286286286,0.238451147674805,0.251905899286503,1.71020064067886,0.0692990519466148,-0.141667067737071,0.959518765165385,-0.103221761886643,-0.112821694675478,0.722515789381506,-0.301562062645516,-0.233010521433031,-0.579390130317275,0,"R1171_T",NA,2026-05-30 20:30:00,0.70321126622712,0.034474125819902
"2684",2684,26,5,30,21,0,14,58.464964964965,55.974974974975,63.444944944945,64.9389389389389,92.9264264264264,44.2222222222222,43.1266266266266,47.6086086086086,0.221085314285061,0.152167462518214,1.44971313983269,0.112203697219069,0.0860608969256772,1.60308844425219,-0.145869773367617,-0.14148426602358,0.0827956171668962,-0.30321807725702,-0.361898121471773,-0.604230349489836,0,"R1171_T",NA,2026-05-30 21:00:00,0.632841712940487,0.0310243391762532
"2685",2685,26,5,30,21,30,14,63.444944944945,46.4134134134134,51.990990990991,63.9429429429429,89.9384384384384,45.8158158158158,48.7042042042042,49.501001001001,0.227531915330597,0.22419275925854,1.54641215551574,0.179044377334908,0.0811544365262152,2.60569864598978,-0.0913832416064239,-0.13956954218217,0.900093593584786,-0.380015121153362,-0.441229288378048,NA,0,"R1171_T",NA,2026-05-30 21:30:00,NA,NA
"2686",2686,26,5,30,22,0,14,81.4724724724725,52.986986986987,70.9149149149149,67.9269269269269,98.4044044044044,46.2142142142142,47.011011011011,50.2977977977978,0.110328943569402,0.302835590961571,-0.211632420902186,0.091913617597544,0.0303866095682296,1.29873724992932,-0.189398941482751,-0.0908071399113388,-0.570141904560124,-0.385198405865705,-0.217259608155239,NA,0,"R1171_T",NA,2026-05-30 22:00:00,NA,NA
"2687",2687,26,5,30,22,30,14,98.2052052052052,53.484984984985,61.452952952953,71.4129129129129,98.9024024024024,45.3178178178178,46.1146146146146,48.9034034034034,0.109678286594521,0.140505461960588,-0.221392275525407,0.0724223674023869,-0.00547752937689232,1.00636849700196,-0.229344298977001,-0.209417491493711,-1.16932226697386,-0.413876956225659,-0.206183860381331,NA,0,"R1171_T",NA,2026-05-30 22:30:00,NA,NA
"2688",2688,26,5,30,23,0,14,70.4169169169169,62.448948948949,71.9109109109109,71.4129129129129,99.002002002002,49.7997997997998,48.7042042042042,45.4174174174174,0.203323474510045,0.138817748547676,1.18328554320745,-0.0812719776201089,0.0702562955337268,-1.29904667833547,-0.121707934887686,-0.146490537267041,0.445223194365846,-0.322792175307141,-0.176264603085778,-0.897841820241645,0,"R1171_T",NA,2026-05-30 23:00:00,-0.142094940250953,-0.00696604147835236
"2689",2689,26,5,30,23,30,14,83.4644644644645,41.9314314314314,69.9189189189189,78.4844844844845,99.002002002002,51.2937937937938,48.3058058058058,50.6961961961962,0.0212410721188311,0.0966268356890687,-1.54795049266075,0.179432854049226,0.0424995633753858,2.61152579670455,-0.0929633671346373,0.0408859242827875,0.876391710661586,-0.275756394253965,-0.114874226867374,-0.192305104444006,0,"R1171_T",NA,2026-05-30 23:30:00,0.436915477565346,0.0214192801930815
"2690",2690,26,5,31,0,0,14,57.468968968969,45.4174174174174,63.444944944945,71.4129129129129,98.6036036036036,44.6206206206206,47.509009009009,52.488988988989,0.103934639970647,0.0177237086646912,-0.307546974883516,0.203658694182087,0.0548558204211619,2.97491339869747,-0.110018889237101,-0.158122585336525,0.620558879124636,-0.33970287490943,-0.170170739011451,NA,0,"R1171_T",NA,2026-05-31,NA,NA
"2691",2691,26,5,31,0,30,14,77.9864864864865,36.4534534534535,65.4369369369369,75.1976976976977,99.002002002002,45.019019019019,44.023023023023,50.6961961961962,0.145904306300833,0.316569913397515,0.321998020069273,-0.0321788103132134,-0.214275517449183,-0.562649168732036,-0.222434075239633,-0.0957373933107655,-1.06566891091335,-0.420924368072766,-0.25296471745599,NA,0,"R1171_T",NA,2026-05-31 00:30:00,NA,NA
"2692",2692,26,5,31,1,0,14,76.4924924924925,49.8993993993994,47.9074074074074,51.990990990991,98.7032032032032,51.1941941941942,44.4214214214214,46.8118118118118,0.256405142987445,0.31918880135084,1.97951057036845,0.103152163071755,-0.0106030286191751,1.46731543204248,-0.139640532137846,-0.290345662768475,0.176234235613456,-0.467768117306396,-0.609955630152439,NA,0,"R1171_T",NA,2026-05-31 01:00:00,NA,NA
