"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"11",11,26,3,27,16,0,14,95.4164164164164,41.9314314314314,36.4534534534535,29.4814814814815,56.970970970971,32.4694694694695,39.9394394394394,50.994994994995,0.108754563140822,0.15130086313649,1.05656006807028,0.522792374687149,0.473197791213137,6.14465195389487,0.597169812760857,0.631360030450102,5.77452584533074,0.663825809138766,0.857892627979931,5.39514017651271,0,"R1171_L",NA,2026-03-27 16:00:00,4.59271951095215,0.459503758052246
"12",12,26,3,27,16,30,14,98.9024024024024,38.4454454454454,35.9554554554555,31.4734734734735,53.484984984985,38.9434434434434,43.7242242242242,47.9074074074074,0.101608385356115,0.158102386396733,0.949367401299671,0.459159956095988,0.409269460522639,5.19016567502745,0.538240488073012,0.58518614333255,4.89058597501308,0.616656100824073,0.832344310720149,4.68759455179231,0,"R1171_L",NA,2026-03-27 16:30:00,3.92942840078313,0.393141168941698
"13",13,26,3,27,17,0,14,98.2052052052052,41.4334334334334,34.9594594594595,28.9834834834835,71.7117117117117,36.9514514514515,46.4134134134134,45.9154154154154,0.0721798070275422,0.113622527390673,0.507938726371071,0.345516271245513,0.335911488942968,3.48551040227033,0.438186047160689,0.504732533978558,3.38976936132822,0.531099026748272,0.733015876888335,3.40423844065531,0,"R1171_L",NA,2026-03-27 17:00:00,2.69686423265623,0.269822541286723
"14",14,26,3,27,17,30,14,96.9104104104104,38.9434434434434,33.4654654654655,32.5690690690691,72.4089089089089,34.9594594594595,49.4014014014014,53.2857857857858,0.0478949258177378,0.0985802737256473,0.143665508224007,0.276538364930353,0.28105676278319,2.45084180754294,0.379528085419029,0.467338644149289,2.50989993520332,0.481857528642341,0.685190310281958,2.66561596906633,0,"R1171_L",NA,2026-03-27 17:30:00,1.94250580500915,0.194348624014916
"15",15,26,3,27,18,0,14,92.4284284284284,37.9474474474475,32.4694694694695,27.9874874874875,75.4964964964965,39.7402402402402,48.4054054054054,54.7797797797798,0.0316480336240805,0.0551739042065377,-0.100037874680852,0.217133480623181,0.227409134076461,1.55976854293535,0.315830844524789,0.418544465286577,1.55444132178973,0.418194418204137,0.637418021156618,1.71066931249328,0,"R1171_L",NA,2026-03-27 18:00:00,1.18121032563438,0.118180651438604
"16",16,26,3,27,18,30,14,96.4124124124124,36.4534534534535,35.9554554554555,27.4894894894895,63.444944944945,44.9194194194194,50.994994994995,51.492992992993,-0.00710307956426984,0.00583883796089896,-0.681304572506107,0.186206198370526,0.210354445424854,1.09585930914552,0.285645795115061,0.395601705613465,1.10166558064381,0.397191816369613,0.614399104193494,1.39563028497542,0,"R1171_L",NA,2026-03-27 18:30:00,0.727962650564659,0.0728330072974099
"17",17,26,3,27,19,0,14,88.9424424424424,35.9554554554555,34.9594594594595,29.4814814814815,58.962962962963,44.6206206206206,48.4054054054054,78.7832832832833,0.0321630738603727,0.0342306058258438,-0.0923122711364677,0.166598624841234,0.182363389921604,0.801745706206151,0.275131239456801,0.37039396565588,0.943947245769907,0.369347709950593,0.578664385627956,0.977968688690117,0,"R1171_L",NA,2026-03-27 19:00:00,0.657837342382427,0.065816937065499
"18",18,26,3,27,19,30,14,96.4124124124124,40.4374374374374,36.4534534534535,33.1666666666667,70.2177177177177,43.9234234234234,43.4254254254254,59.1621621621622,-5.99068448793305e-05,0.0317198047522703,-0.575656981715249,0.156599699137528,0.18594547018315,0.651761820650561,0.261723330448081,0.365526436200045,0.742828610639107,0.36602234562538,0.574881253728197,0.928088223811927,0,"R1171_L",NA,2026-03-27 19:30:00,0.436755418346586,0.0436975860601447
"19",19,26,3,27,20,0,14,98.9024024024024,41.9314314314314,37.6486486486487,32.9674674674675,70.8153153153153,42.9274274274274,46.4134134134134,60.954954954955,0.0298260603874218,0.058502058176516,-0.127367473230731,0.155408297395866,0.190214724000472,0.63389079452563,0.255710773036898,0.370472169919289,0.652640249471357,0.348556613712874,0.544295848797489,0.666102245124327,0,"R1171_L",NA,2026-03-27 20:00:00,0.456316453972646,0.0456546769210462
"20",20,26,3,27,20,30,14,98.4044044044044,39.4414414414414,35.9554554554555,31.4734734734735,69.8193193193193,44.7202202202202,48.9034034034034,57.0705705705706,0.0269855921574292,0.0552215218386866,-0.169974496680621,0.154260780107408,0.186809696063953,0.61667803519876,0.256827076182138,0.353016455151452,0.669384796649957,0.336590801237622,0.51648463850307,0.486615057995547,0,"R1171_L",NA,2026-03-27 20:30:00,0.400675848290911,0.0400878080212383
"21",21,26,3,27,21,0,14,96.4124124124124,40.4374374374374,33.9634634634635,34.4614614614615,70.9149149149149,47.7082082082082,52.986986986987,54.6801801801802,0.00685020012995817,0.0361546506385878,-0.472005377092686,0.160345676961499,0.174585800761224,0.70795148801013,0.253724379123729,0.334424786769169,0.622844340773827,0.351919823624636,0.514685400314654,0.716550393800757,0,"R1171_L",NA,2026-03-27 21:00:00,0.393835211373007,0.0394033990640285
"22",22,26,3,27,21,30,14,94.9184184184184,40.4374374374374,36.9514514514515,31.6726726726727,60.6561561561562,49.998998998999,54.0825825825826,52.2897897897898,0.00376517139070805,-0.00439561147304123,-0.518280808181438,0.150236863607223,0.144183467633042,0.556319287695991,0.243180862227581,0.307552383933584,0.464691587331597,0.36746038210337,0.437629384413709,0.949658770981777,0,"R1171_L",NA,2026-03-27 21:30:00,0.363097209456982,0.0363280474424568
