"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"21183",21183,26,4,28,11,30,14,52.6881881881882,NA,NA,NA,63.1461461461462,NA,NA,NA,0.0575453224886202,0.0958466634407651,0.628808122129835,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 11:30:00
"21184",21184,26,4,28,12,0,14,53.6841841841842,NA,NA,NA,56.1741741741742,NA,NA,NA,0.0408381701286116,0.0862232832263106,0.378200836729705,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 12:00:00
"21185",21185,26,4,28,12,30,14,48.6046046046046,NA,NA,NA,71.4129129129129,NA,NA,NA,0.108562496413281,0.170396409554438,1.39406573099975,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 12:30:00
"21186",21186,26,4,28,13,0,14,48.9034034034034,NA,NA,NA,62.946946946947,NA,NA,NA,0.205813619997863,0.245008035010947,2.85283258476847,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 13:00:00
"21187",21187,26,4,28,13,30,14,55.2777777777778,NA,NA,NA,51.990990990991,NA,NA,NA,0.216197564759824,0.264920281772331,3.0085917561979,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 13:30:00
"21188",21188,26,4,28,14,0,14,55.6761761761762,NA,NA,NA,54.3813813813814,NA,NA,NA,0.196791303535677,0.227487030579957,2.71749783783569,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 14:00:00
"21189",21189,26,4,28,14,30,14,51.492992992993,NA,NA,NA,66.7317317317317,NA,NA,NA,0.108189885785322,0.141736276678872,1.38847657158037,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 14:30:00
"21190",21190,26,4,28,15,0,14,53.1861861861862,NA,NA,NA,56.1741741741742,NA,NA,NA,0.069677987540852,0.12838268500783,0.810798097913311,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 15:00:00
"21191",21191,26,4,28,15,30,14,55.476976976977,NA,NA,NA,60.6561561561562,NA,NA,NA,-0.0313204672079648,0.0207857124012615,-0.704178723318941,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 15:30:00
"21192",21192,26,4,28,16,0,14,52.986986986987,NA,NA,NA,67.7277277277277,NA,NA,NA,-0.0418011606095824,-0.00286812563963139,-0.861389124343205,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 16:00:00
